iter	Logloss
1511	0.2581850254
1512	0.2581828281
1513	0.258178154
1514	0.2581672344
1515	0.2581585796
1516	0.2581530816
1517	0.2581448986
1518	0.2581360431
1519	0.2581321815
1520	0.2581244732
1521	0.2581189656
1522	0.2581105572
1523	0.2581023292
1524	0.258092879
1525	0.2580868238
1526	0.2580807848
1527	0.2580719454
1528	0.2580653347
1529	0.2580601068
1530	0.258054675
1531	0.2580543177
1532	0.2580509799
1533	0.2580427863
1534	0.2580376458
1535	0.2580332298
1536	0.2580174707
1537	0.2580077704
1538	0.2580016821
1539	0.2579947418
1540	0.2579887555
1541	0.2579827103
1542	0.2579770882
1543	0.2579693015
1544	0.2579613433
1545	0.2579598818
1546	0.2579568489
1547	0.2579566382
1548	0.2579520654
1549	0.2579452876
1550	0.2579429089
1551	0.2579347444
1552	0.2579260041
1553	0.2579174885
1554	0.2579097774
1555	0.2579015096
1556	0.2578926809
1557	0.2578804266
1558	0.257874584
1559	0.2578635517
1560	0.2578619016
1561	0.2578564094
1562	0.2578530622
1563	0.2578485632
1564	0.2578436605
1565	0.257840142
1566	0.2578370501
1567	0.257831322
1568	0.257826558
1569	0.2578221621
1570	0.2578126478
1571	0.2578053512
1572	0.257800931
1573	0.2577947656
1574	0.2577893806
1575	0.2577830308
1576	0.2577751097
1577	0.2577681282
1578	0.2577628089
1579	0.2577584092
1580	0.2577504071
1581	0.2577429606
1582	0.2577341489
1583	0.2577340213
1584	0.2577293923
1585	0.2577214697
1586	0.2577165224
1587	0.2577143054
1588	0.2577082961
1589	0.2577010319
1590	0.2576939246
1591	0.2576832575
1592	0.2576691156
1593	0.2576671434
1594	0.2576600789
1595	0.2576491998
1596	0.2576469254
1597	0.2576390958
1598	0.2576336643
1599	0.2576258997
1600	0.2576199705
1601	0.2576081492
1602	0.2575992278
1603	0.2575897925
1604	0.257581444
1605	0.25757384
1606	0.2575695751
1607	0.257569146
1608	0.2575604631
1609	0.2575500373
1610	0.2575425171
1611	0.2575408185
1612	0.2575352021
1613	0.2575309864
1614	0.257524816
1615	0.2575204438
1616	0.257516322
1617	0.2575147541
1618	0.2575039814
1619	0.257499129
1620	0.2574917089
1621	0.2574812812
1622	0.2574751175
1623	0.2574686898
1624	0.2574575595
1625	0.2574535049
1626	0.2574452886
1627	0.257441305
1628	0.2574352591
1629	0.2574300911
1630	0.2574244025
1631	0.2574138017
1632	0.2574092423
1633	0.2574031361
1634	0.257393556
1635	0.2573863425
1636	0.2573787654
1637	0.2573733484
1638	0.2573711697
1639	0.2573630153
1640	0.2573569788
1641	0.2573517429
1642	0.2573446604
1643	0.257336001
1644	0.2573351476
1645	0.2573346981
1646	0.2573316609
1647	0.2573202392
1648	0.2573091396
1649	0.2573079696
1650	0.2572992259
1651	0.2572889079
1652	0.2572887166
1653	0.2572813064
1654	0.2572768583
1655	0.2572760737
1656	0.2572685163
1657	0.2572639685
1658	0.2572588134
1659	0.2572584165
1660	0.2572503025
1661	0.257245351
1662	0.2572449917
1663	0.2572383685
1664	0.2572336701
1665	0.2572274976
1666	0.2572215378
1667	0.2572170869
1668	0.2572123867
1669	0.2572050402
1670	0.2571975942
1671	0.2571894137
1672	0.2571792725
1673	0.2571736592
1674	0.2571683694
1675	0.2571608036
1676	0.2571535265
1677	0.2571452138
1678	0.2571378955
1679	0.2571316763
1680	0.257125041
1681	0.2571172381
1682	0.2571097561
1683	0.2571007659
1684	0.2570966331
1685	0.2570914175
1686	0.2570867497
1687	0.2570824023
1688	0.2570764195
1689	0.257067431
1690	0.2570585272
1691	0.2570522575
1692	0.2570447028
1693	0.2570399511
1694	0.2570361701
1695	0.2570240563
1696	0.2570154693
1697	0.2570144996
1698	0.2570056308
1699	0.2569945972
1700	0.2569882728
1701	0.2569820959
1702	0.25697241
1703	0.25696821
1704	0.2569587834
1705	0.256954632
1706	0.2569470402
1707	0.2569430618
1708	0.2569358313
1709	0.2569209308
1710	0.2569162655
1711	0.2569068236
1712	0.2569052856
1713	0.2568954706
1714	0.256890509
1715	0.2568818778
1716	0.2568788353
1717	0.2568709111
1718	0.2568701261
1719	0.2568660077
1720	0.2568579619
1721	0.2568495455
1722	0.2568418046
1723	0.2568395142
1724	0.2568321287
1725	0.2568307557
1726	0.2568219864
1727	0.2568167532
1728	0.2568039235
1729	0.2567964381
1730	0.2567887702
1731	0.2567787249
1732	0.2567669442
1733	0.2567571322
1734	0.2567568787
1735	0.256750474
1736	0.2567395549
1737	0.2567331435
1738	0.2567247214
1739	0.256715533
1740	0.2567084946
1741	0.2567015894
1742	0.2566994918
1743	0.2566886876
1744	0.2566827683
1745	0.2566798938
1746	0.2566752037
1747	0.2566721348
1748	0.256668738
1749	0.2566658436
1750	0.2566608655
1751	0.2566509782
1752	0.2566437535
1753	0.256642945
1754	0.2566335551
1755	0.256626774
1756	0.2566195528
1757	0.256610544
1758	0.2566027313
1759	0.2566003431
1760	0.2565888555
1761	0.256585006
1762	0.2565805661
1763	0.2565763421
1764	0.2565749833
1765	0.2565689938
1766	0.2565592005
1767	0.256551405
1768	0.2565448366
1769	0.2565373415
1770	0.2565294337
1771	0.2565233732
1772	0.2565097437
1773	0.2565063737
1774	0.2565021721
1775	0.2564962139
1776	0.2564870876
1777	0.2564808278
1778	0.25647582
1779	0.2564711191
1780	0.2564656825
1781	0.2564600728
1782	0.2564569521
1783	0.2564542994
1784	0.2564456519
1785	0.2564367199
1786	0.2564300832
1787	0.2564281571
1788	0.2564224705
1789	0.2564098547
1790	0.2564019699
1791	0.2563929171
1792	0.2563859634
1793	0.2563789426
1794	0.2563744463
1795	0.2563672815
1796	0.2563613198
1797	0.2563593137
1798	0.256354103
1799	0.2563453963
1800	0.2563421255
1801	0.2563374059
1802	0.2563322359
1803	0.2563315292
1804	0.2563257896
1805	0.2563194626
1806	0.256313178
1807	0.2563031648
1808	0.2562991791
1809	0.2562939542
1810	0.2562850967
1811	0.2562836516
1812	0.2562713371
1813	0.2562642576
1814	0.2562578437
1815	0.2562494194
1816	0.2562391068
1817	0.2562363863
1818	0.2562301132
1819	0.2562268957
1820	0.2562222717
1821	0.2562152991
1822	0.2562093534
1823	0.2562045953
1824	0.2561992987
1825	0.2561938583
1826	0.2561847557
1827	0.2561836308
1828	0.2561760421
1829	0.2561699233
1830	0.2561650789
1831	0.2561566263
1832	0.2561526008
1833	0.2561488346
1834	0.2561408275
1835	0.2561365428
1836	0.2561298411
1837	0.2561271612
1838	0.2561202512
1839	0.25611253
1840	0.256106331
1841	0.2560984083
1842	0.2560960248
1843	0.2560889621
1844	0.2560802001
1845	0.2560701731
1846	0.2560627662
1847	0.2560577041
1848	0.2560522532
1849	0.2560511555
1850	0.2560436682
1851	0.2560343443
1852	0.2560280853
1853	0.2560242754
1854	0.2560184656
1855	0.2560142053
1856	0.2560094433
1857	0.2560023337
1858	0.2559941247
1859	0.2559870328
1860	0.2559772795
1861	0.2559711329
1862	0.2559656096
1863	0.2559572632
1864	0.2559526824
1865	0.2559456623
1866	0.2559413973
1867	0.2559378798
1868	0.2559298695
1869	0.2559295985
1870	0.2559212746
1871	0.2559158069
1872	0.2559090893
1873	0.2559060142
1874	0.2558968593
1875	0.2558899852
1876	0.25588459
1877	0.2558780989
1878	0.2558662792
1879	0.2558622607
1880	0.2558547079
1881	0.2558478159
1882	0.2558348451
1883	0.2558298222
1884	0.2558238374
1885	0.2558158262
1886	0.2558065786
1887	0.2558007472
1888	0.2557944087
1889	0.2557919729
1890	0.2557914908
1891	0.2557849229
1892	0.2557785655
1893	0.2557686771
1894	0.2557650769
1895	0.255754076
1896	0.2557497508
1897	0.2557429498
1898	0.2557382557
1899	0.2557337162
1900	0.255727529
1901	0.2557180493
1902	0.2557107585
1903	0.2557053042
1904	0.2557012131
1905	0.2557010176
1906	0.2556927027
1907	0.2556840104
1908	0.2556772191
1909	0.2556725226
1910	0.2556656466
1911	0.2556628419
1912	0.2556538753
1913	0.2556525803
1914	0.2556516047
1915	0.2556446126
1916	0.2556387676
1917	0.255628883
1918	0.2556266965
1919	0.2556237376
1920	0.2556202784
1921	0.2556167106
1922	0.2556086144
1923	0.2556054816
1924	0.2556000283
1925	0.2555968658
1926	0.2555875701
1927	0.255583765
1928	0.2555799103
1929	0.2555744544
1930	0.2555689244
1931	0.2555621083
1932	0.2555585791
1933	0.2555534154
1934	0.2555492586
1935	0.2555402066
1936	0.2555358769
1937	0.255529321
1938	0.2555236651
1939	0.255518794
1940	0.2555136658
1941	0.2555106212
1942	0.2555048139
1943	0.2555009333
1944	0.2554989875
1945	0.2554965393
1946	0.2554872006
1947	0.2554838347
1948	0.2554737998
1949	0.2554640913
1950	0.2554604149
1951	0.2554586859
1952	0.2554513656
1953	0.2554410016
1954	0.255435457
1955	0.2554250384
1956	0.2554157168
1957	0.2554157159
1958	0.2554097457
1959	0.2554014245
1960	0.2553932189
1961	0.2553849294
1962	0.2553766736
1963	0.2553672914
1964	0.2553638806
1965	0.2553555933
1966	0.2553489731
1967	0.2553408284
1968	0.255337849
1969	0.2553289833
1970	0.2553256648
1971	0.2553181068
1972	0.2553116566
1973	0.255309065
1974	0.2553039145
1975	0.2552934921
1976	0.2552906514
1977	0.2552813652
1978	0.2552691654
1979	0.2552657364
1980	0.2552619476
1981	0.2552590269
1982	0.2552521962
1983	0.2552440551
1984	0.2552397291
1985	0.2552321412
1986	0.2552267401
1987	0.2552257738
1988	0.2552207476
1989	0.255212289
1990	0.2552081466
1991	0.2551999141
1992	0.2551901092
1993	0.2551840861
1994	0.2551741653
1995	0.2551660925
1996	0.2551651685
1997	0.2551566959
1998	0.2551487127
1999	0.2551447898
2000	0.2551384122
2001	0.2551313195
2002	0.2551268874
2003	0.2551257428
2004	0.2551202876
2005	0.2551127069
2006	0.2551121093
2007	0.2551072844
2008	0.2550996629
2009	0.2550910118
2010	0.2550848644
2011	0.2550790503
2012	0.25507114
2013	0.2550693072
2014	0.2550638716
2015	0.2550516811
2016	0.2550475573
2017	0.2550422806
2018	0.2550374057
2019	0.2550305563
2020	0.2550247687
2021	0.2550178253
2022	0.2550092026
2023	0.255002598
2024	0.2549961795
2025	0.2549906891
2026	0.2549869635
2027	0.2549832966
2028	0.2549805056
2029	0.2549771625
2030	0.2549694267
2031	0.2549646973
2032	0.254961389
2033	0.2549565361
2034	0.2549498141
2035	0.2549375293
2036	0.2549346071
2037	0.2549281787
2038	0.2549200114
2039	0.2549140549
2040	0.2549070209
2041	0.2549025555
2042	0.2548984252
2043	0.2548879506
2044	0.2548763962
2045	0.2548726227
2046	0.2548656279
2047	0.2548564879
2048	0.2548503575
2049	0.2548426072
2050	0.2548327035
2051	0.2548234862
2052	0.2548214649
2053	0.2548200408
2054	0.254810547
2055	0.2548048456
2056	0.2548039666
2057	0.2547962368
2058	0.2547888097
2059	0.2547789665
2060	0.2547706572
2061	0.2547644017
2062	0.2547579603
2063	0.2547480341
2064	0.2547450688
2065	0.2547378532
2066	0.2547339351
2067	0.2547255904
2068	0.2547229655
2069	0.2547142294
2070	0.2547106056
2071	0.2547051179
2072	0.2546985269
2073	0.2546884331
2074	0.2546791347
2075	0.2546741512
2076	0.2546704118
2077	0.2546657425
2078	0.2546578629
2079	0.2546526292
2080	0.2546469401
2081	0.2546448204
2082	0.2546372507
2083	0.254630731
2084	0.2546267751
2085	0.2546204003
2086	0.2546089378
2087	0.2546027047
2088	0.2545975601
2089	0.2545908825
2090	0.2545857473
2091	0.2545835192
2092	0.2545779038
2093	0.2545722612
2094	0.254567364
2095	0.254557373
2096	0.2545511788
2097	0.2545457106
2098	0.2545353763
2099	0.2545270119
2100	0.2545180423
2101	0.2545105277
2102	0.2545036956
2103	0.2544950714
2104	0.2544885045
2105	0.2544806508
2106	0.2544713026
2107	0.254469736
2108	0.2544612853
2109	0.2544518237
2110	0.2544437804
2111	0.254434801
2112	0.2544294734
2113	0.2544240546
2114	0.2544192294
2115	0.2544136436
2116	0.2544126374
2117	0.2544073706
2118	0.2544015982
2119	0.2543987692
2120	0.254389642
2121	0.2543835872
2122	0.2543741106
2123	0.2543698566
2124	0.2543636456
2125	0.2543565957
2126	0.2543538459
2127	0.2543464199
2128	0.2543391246
2129	0.2543317213
2130	0.2543293963
2131	0.2543238283
2132	0.25431657
2133	0.2543085962
2134	0.2542981339
2135	0.2542904429
2136	0.2542837025
2137	0.2542784319
2138	0.2542753432
2139	0.2542656482
2140	0.2542616842
2141	0.2542544742
2142	0.2542492698
2143	0.2542483387
2144	0.2542427393
2145	0.2542425657
2146	0.2542397908
2147	0.2542332422
2148	0.2542251233
2149	0.2542241563
2150	0.2542211994
2151	0.2542156153
2152	0.2542091912
2153	0.2542019127
2154	0.25419332
2155	0.2541881219
2156	0.2541814228
2157	0.25417447
2158	0.2541730005
2159	0.2541646227
2160	0.2541584358
2161	0.2541537087
2162	0.2541461992
2163	0.2541407174
2164	0.2541321905
2165	0.2541224069
2166	0.2541165262
2167	0.2541152702
2168	0.254104545
2169	0.2541018399
2170	0.2540910122
2171	0.2540819341
2172	0.2540708974
2173	0.2540647464
2174	0.254060279
2175	0.254053644
2176	0.2540510021
2177	0.2540459871
2178	0.2540411683
2179	0.2540375539
2180	0.2540296864
2181	0.2540189287
2182	0.2540130726
2183	0.2540053945
2184	0.2539970316
2185	0.2539919367
2186	0.2539882325
2187	0.2539803064
2188	0.2539747779
2189	0.2539699252
2190	0.2539631451
2191	0.2539555582
2192	0.2539473241
2193	0.2539393985
2194	0.2539351365
2195	0.2539291466
2196	0.2539189558
2197	0.2539122776
2198	0.2539098619
2199	0.2539016105
2200	0.2538989768
2201	0.253893294
2202	0.2538849635
2203	0.2538821596
2204	0.2538795272
2205	0.2538701919
2206	0.2538625773
2207	0.2538549982
2208	0.2538485881
2209	0.2538386037
2210	0.2538328325
2211	0.2538252438
2212	0.2538241981
2213	0.2538145362
2214	0.2538086943
2215	0.2537986796
2216	0.2537924198
2217	0.2537896431
2218	0.2537838547
2219	0.2537799842
2220	0.2537728022
2221	0.2537635941
2222	0.2537554426
2223	0.2537505589
2224	0.25374443
2225	0.2537380936
2226	0.2537375916
2227	0.2537317076
2228	0.2537262821
2229	0.2537221184
2230	0.2537136478
2231	0.2537108483
2232	0.2537006786
2233	0.2536937872
2234	0.2536873654
